	1-MS515F	10-MS515F	12-MS515F	13-MS515F	14-MS515F	15-MS515F	16-MS515F	17-MS515F	18-MS515F	19-MS515F	2-MS515F	21-MS515F	22-MS515F	23-MS515F	24-MS515F	25-MS515F	27-MS515F	28-MS515F	29-MS515F	3-MS515F	30-MS515F	32-MS515F	33-MS515F	34-MS515F	35-MS515F	36-MS515F	37-MS515F	38-MS515F	39-MS515F	4-MS515F	5-MS515F	9-MS515F
Archaea ; Euryarchaeota ; Methanobacteria ; Methanobacteriales ; Methanobacteriaceae ; Methanobrevibacter ; Methanobrevibacter smithii	0.104265094001	0	0	0	0	0	0	0	0	0	0.0657894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185175387546	0	0	0	0.130430731965
Bacteria ; Actinobacteria ; Actinobacteria ; Actinomycetales ; Actinomycetaceae ; Actinomyces ; Actinomyces sp	0.0553908311883	0	0	0.0467781546018	0.0215383142679	0	0	0.0147693034796	0	0	0.0137061403509	0	0	0.00325361965186	0	0	0	0	0	0.0314240324017	0	0	0.00402463074013	0	0.0345763072504	0.0766252621391	0.0208123764265	0.140204221999	0.0291108708309	0	0	0.059004378746
Bacteria ; Actinobacteria ; Actinobacteria ; Bifidobacteriales ; Bifidobacteriaceae ; Bifidobacterium ; Bifidobacterium adolescentis	19.3802743475	11.3176633688	11.7450012087	11.213113476	1.02187335471	14.0741030251	4.85175631349	6.17356885449	49.0292645203	47.057189899	6.35416666667	10.6308037144	19.4864713417	0.836180250529	0.783502664513	12.7051878278	9.66061255295	19.7197640118	0.481695568401	8.1650110857	6.42307159399	24.5711784807	9.25463838693	3.14104023965	1.3697537103	1.32682690757	5.497936106	13.5336754669	18.502037761	11.0000286049	6.184084372	5.490512717
Bacteria ; Actinobacteria ; Actinobacteria ; Bifidobacteriales ; Bifidobacteriaceae ; Bifidobacterium ; Bifidobacterium bifidum	0	0.615455710295	0.48520219636	1.07784664562	0	0	0	0.0620310746145	0.170947128495	0.243994366309	1.28015350877	0.0260166506564	0.0840537944284	0.00325361965186	0.0015096390453	0.0339767683846	1.57277109607	1.85630004214	0	0	0.518596227311	1.07226421129	2.70052722663	2.40176584973	0.015958295654	0.326665591224	0.676402233862	0.346542510978	1.00640439158	0.00143024686061	0.00165305650147	0.636626191733
Bacteria ; Actinobacteria ; Actinobacteria ; Bifidobacteriales ; Bifidobacteriaceae ; Bifidobacterium ; Bifidobacterium dentium	0	0	0	0.00194908977508	0	0.734776831079	0.00796152988758	0.0295386069593	0.111929667467	0.107119477892	0.00548245614035	0.0180115273775	0.0440281780339	0.022775337563	0.0362313370873	0.0722006328173	5.84798169158	0.564686051412	0.0963391136802	0.00523733873361	0.619544347895	0	0.0181108383306	0	0.0106388637693	0	0.201186305456	0.0185175387546	0.0374282624969	0.333247518522	0.00495916950441	0
Bacteria ; Actinobacteria ; Actinobacteria ; Bifidobacteriales ; Bifidobacteriaceae ; Bifidobacterium ; Bifidobacterium pseudocatenulatum	0.08634453097	0.0294074400823	0.0189936802846	0.0545745137021	0.00478629205954	0.0410380676933	0.00636922391007	0.685295681456	1.7399975579	2.12255261748	0.104166666667	0.458293307717	1.3188440602	0.069952822515	0.0407602542232	0.42046250876	0.725519793543	0.804888327012	0.0229378842096	0.0471360486025	0.158349993072	0.255862103792	0.603694611019	0.166424329485	0.180860684079	0.13308598161	0.534184328281	0.775091265012	0.120602179157	0.0214537029091	0.00330611300294	0.0683208596006
Bacteria ; Actinobacteria ; Actinobacteria ; Bifidobacteriales ; Bifidobacteriaceae ; Bifidobacterium ; Bifidobacterium pseudolongum	0.0619073995634	0.126031886067	0.169216424353	0.0311854364012	0.00239314602977	0.107480653482	0.0191076717302	0	0.00203508486304	0	0.0164473684211	0.284181876401	0.310198527057	0	0	0.00637064407212	0.0779081657496	0.149599662874	0	0	0.00791749965361	0.587472856734	0.32197045921	0.00175183504721	0.0106388637693	0	0.00693745880884	0.0370350775091	0.212093487482	0.00286049372122	0.00330611300294	0.0124219744728
Bacteria ; Actinobacteria ; Actinobacteria ; Bifidobacteriales ; Bifidobacteriaceae ; Bifidobacterium ; Bifidobacterium sp	0	0	0	0	0	0	0.00159230597752	0	0.00203508486304	0	0.00274122807018	0	0	0	0	0	0	0.00210703750527	0	0.00872889788935	0	0.00504990994327	0	0	0	0	0	0	0	0.0114419748849	0	0
Bacteria ; Actinobacteria ; Actinobacteria ; Micrococcales ; Micrococcaceae ; Rothia ; Rothia mucilaginosa	0.00814571046887	0	0	0.00194908977508	0	0	0	0	0	0	0	0	0	0	0.00301927809061	0	0	0	0	0.00698311831148	0	0	0	0	0.00797914782701	0.0201645426682	0	0	0	0	0	0
Bacteria ; Actinobacteria ; Actinobacteria ; Propionibacteriales ; Propionibacteriaceae ; Propionibacterium ; Propionibacterium sp	0.00162914209377	0	0	0	0	0	0	0.0531694925267	0.00407016972608	0.0198369403503	0.00274122807018	0	0	0	0	0	0	0	0	0	0	0.00841651657212	0.00804926148026	0.0122628453305	0	0.0403290853363	0.00346872940442	0	0	0	0	0.00310549361821
Bacteria ; Actinobacteria ; Actinobacteria ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0	0	0.0138135856615	0	0.0358971904466	0.0625341983897	0.0159230597752	0	0	0	0	0.0520333013128	0.022014089017	0	0.00301927809061	0	0	0	0	0	0	0	0	0	0.0797914782701	0	0	0.158721760753	0.178823920818	0	0	0.316760349057
Bacteria ; Actinobacteria ; Coriobacteriia ; Coriobacteriales ; Atopobiaceae ; Atopobium ; Atopobium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0290989894715	0.012476087499	0	0	0
Bacteria ; Actinobacteria ; Coriobacteriia ; Coriobacteriales ; Atopobiaceae ; Olsenella ; Olsenella scatoligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0706978291608	0	0	0
Bacteria ; Actinobacteria ; Coriobacteriia ; Coriobacteriales ; Atopobiaceae ; Olsenella ; Olsenella sp	0	0.109227634592	0.367786718237	0	0.246494041066	0.381067771438	0.23088436674	0	0	0	0	0	0	0	0	0	0.209378195452	0.324483775811	0	0	0.0178143742206	0	0	0	0.00265971594234	0	0.201186305456	0	0.0207934791649	0	0	0.24222850222
Bacteria ; Actinobacteria ; Coriobacteriia ; Coriobacteriales ; Coriobacteriaceae ; Collinsella ; Collinsella aerofaciens	1.82138086084	17.2264582939	15.3814276341	3.57852882704	0.818455942182	10.9180802001	4.02057259323	0.00590772139186	0	0.0277717164904	0	44.2743355748	41.0242555235	0.447372702131	0.280792862427	0.64131150326	23.0267322394	21.6498103666	0.11927699789	0	1.94176679005	45.7117848065	66.5653801264	5.3728780898	5.64391722964	0.947733505404	2.04655034861	2.56071107349	9.35706562422	0	0	0.549672370423
Bacteria ; Actinobacteria ; Coriobacteriia ; Coriobacteriales ; Coriobacteriaceae ; Collinsella ; Collinsella sp	0.00814571046887	0.256264835003	0.252097938322	0	0.122050447518	0.314625185648	0.0827999108309	0	0	0	0.0712719298246	0.174111431316	0.196125520333	0.00650723930373	0.0015096390453	0.00424709604808	0	0	0	0	0	0	0	0	0.130326081175	0	0	0	0	0	0	0.251544983075
Bacteria ; Actinobacteria ; Coriobacteriia ; Coriobacteriales ; Coriobacteriaceae ; Enorma ; Enorma massiliensis	0	0	0	0	0.0143588761786	0.0117251621981	0.0111461418426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Actinobacteria ; Coriobacteriia ; Coriobacteriales ; Coriobacteriaceae ; Senegalimassilia ; Senegalimassilia anaerobia	0	0.189047829101	0.145042649446	0	0.10290527928	1.53013366685	0.334384255278	0	0	0	0.361842105263	1.7150976625	1.11871597823	0.00976085895559	0.015096390453	0.157142553779	0	0	0	0	0	1.18167892673	0.746569002294	0.220731215949	0.109048353636	0.137118890144	0	0.0846516057351	0.249521749979	0	0	0.512406447005
Bacteria ; Actinobacteria ; Coriobacteriia ; Coriobacteriales ; Unclassified ; Unclassified ; Unclassified	0.158026783096	0	0	0	0.0885464031015	0.0097709684984	0.00477691793255	0	0	0	0	0	0	0	0	0	0.0146077810781	0.0147492625369	0	0	0.0257318738742	0.0269328530308	0.0281724151809	0	0	0.153250524278	0.256685975927	0.425903391355	0.0790152208267	0	0	0.0372659234185
Bacteria ; Actinobacteria ; Coriobacteriia ; Eggerthellales ; Eggerthellaceae ; Adlercreutzia ; Adlercreutzia equolifaciens	0.40565638135	0	0	0.292363466261	0	0	0	0.0531694925267	0.00610525458912	0.00991847017516	0.383771929825	0.00600384245917	0.0140089657381	0	0	0.00637064407212	0.0097385207187	0.0126422250316	0	0	0.0039587498268	0.0100998198865	0.0261600998108	0	0.0611734666738	0.129053073076	0.163030282008	0.253954817205	0.00831739166597	0	0	0.0124219744728
Bacteria ; Actinobacteria ; Coriobacteriia ; Eggerthellales ; Eggerthellaceae ; Denitrobacterium ; Denitrobacterium sp	0	0	0	0.0175418079757	0	0	0	0	0	0	0	0	0	0	0	0	0.0243463017968	0.0126422250316	0	0	0.00989687456701	0	0	0	0	0	0.00346872940442	0	0	0	0	0
Bacteria ; Actinobacteria ; Coriobacteriia ; Eggerthellales ; Eggerthellaceae ; Eggerthella ; Eggerthella lenta	0.00814571046887	0	0	0.0448290648267	0	0	0	0	0	0	0.00548245614035	0.0080051232789	0	0	0	0	0.0194770414374	0.0147492625369	0	0.0645938443812	0.0039587498268	0.0336660662885	0.0422586227714	0.0595623916052	0	0	0	0	0	0.237420978861	0.0214897345191	0
Bacteria ; Actinobacteria ; Coriobacteriia ; Eggerthellales ; Eggerthellaceae ; Enterorhabdus ; Enterorhabdus mucosicola	0.0390994102506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Actinobacteria ; Coriobacteriia ; Eggerthellales ; Eggerthellaceae ; Gordonibacter ; Gordonibacter pamelaeae	0.00325828418755	0	0	0.0487272443769	0	0	0	0	0.00610525458912	0.00396738807006	0.00548245614035	0	0	0	0	0	0.00486926035935	0.0105351875263	0	0.0122204570451	0.0019793749134	0	0	0	0	0	0.00346872940442	0	0	0.00286049372122	0	0
Bacteria ; Actinobacteria ; Coriobacteriia ; Eggerthellales ; Eggerthellaceae ; Slackia ; Slackia isoflavoniconvertens	0.848783030856	0.00840212573781	0.00863349103844	0.0467781546018	0.0287177523572	0.30485421715	0.098722970606	0	0	0	0	0.0440281780339	0.0560358629523	0	0	0.0127412881442	0	0	0	0	0	0	0	0	0.0132985797117	0	0	0.182530024866	0.0415869583299	0	0	0.0465824042732
Bacteria ; Actinobacteria ; Unclassified ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0	0	0	0	0	0	0	0.115200567141	0.00407016972608	0.0119021642102	0.0548245614035	0	0	0	0	0	0	0	0	0.342172797263	0	0	0	0	0.0106388637693	0	0	0	0.012476087499	0.00429074058182	0.00495916950441	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Anaerorhabdus ; Anaerorhabdus furcosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00793608803767	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides caccae	0.014662278844	0.0294074400823	0.0155402838692	0.177367169532	0.00478629205954	0	0.00159230597752	0.115200567141	0.0407016972608	0.0932336196465	0.00274122807018	0.164105027217	0.28818443804	0.143159264682	0.249090442475	0.445945085048	1.05176023762	0.39612305099	0.194972015781	0.0244409140902	0.726430593219	0.375376639117	0.0965911377631	1.08964139937	0.0212777275387	0.0725923536054	0.145686634986	0.275117718639	0.12476087499	0.00286049372122	0.00330611300294	0.248439489457
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides clarus	0.00162914209377	0	0.00345339641537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067332132577	0.0120738922204	0	0	0	0	0.0105814507169	0	0	0	0.0186329617093
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides coprocola	0	0	0	0	0.00239314602977	0	0	2.75004430791	0.284911880825	0.835135188748	0	0	0	0	0	0	0.277547840483	0.136957437842	0.0183503073676	0	0.387957483027	0	0	0	0	0	0.065905858684	0	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides eggerthii	0	0	0.00172669820769	0.00194908977508	0.00239314602977	0	0	0.437171382998	0.054947291302	0.126956418242	0	1.1867595261	2.17539225104	0.0813404912966	0.726136380791	4.0814593022	0	0	0	0	0	0.239029070648	0.199219221636	0.837377152567	0.255332730464	0.112921438942	0	0	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides fragilis	0	0	0	0	0	0	0	0	0	0	0	0.118075568364	0.0900576368876	0.66373840898	0.220407300614	0.371620904207	0.67682718995	0.375052675938	0.0550509221029	0.0820516401599	0.605688723501	0	0	0	0.015958295654	0	0.114468070346	0	0	0.0901055522183	0.00330611300294	0.00931648085463
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides helcogenes	0	0.0252063772134	0.0241737749076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114903263874
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides intestinalis	0	0	0	0.0916072194285	0	0	0	0	0	0	0.0219298245614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides nordii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158721760753	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides ovatus	0.00651656837509	0.00420106286891	0.00518009462306	0.594472381398	0.00478629205954	0	0	0.138831452709	0.0630876307542	0.113070559997	0.0109649122807	0.282180595581	0.350224143452	0.00650723930373	0.800108694011	0.730500520269	0.793689438574	0.533080488833	0.325717955776	0.293290969082	1.60527305477	0.611039103136	0.207268483117	0.853143667992	0.0398957391351	0.0282303597354	0.0901869645149	0.571398338712	0.0415869583299	0.0958265396607	0.00661222600588	0.00310549361821
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides plebeius	0	0.0105026571723	0.027627171323	0.483374264219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0683208596006
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides sp	0.882995014825	0.371794063898	0.359153227199	3.28616536078	0.0406834825061	0.00781677479872	0.0111461418426	6.56938618775	0.647156986446	1.63258019083	0.224780701754	6.33805635607	7.58285302594	7.43289409468	32.0285019852	22.2802658682	10.6003798023	4.58912768647	9.84264611432	4.56521359613	22.4480908929	6.4773511539	2.69247796515	54.9848466268	0.606415234853	3.86755928376	1.11693086822	4.57647743506	0.286950012476	0.653622815298	0.18018315866	0.360237259712
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides stercoris	0.0309536997817	0.0168042514756	0.00690679283075	0.0740654114529	0	0	0	0.82708099486	0.175017298221	0.583206046299	0	0.326208773615	0.564361191162	0.0195217179112	4.47306049124	3.61215518889	0	0	0	0	0	0.0151497298298	0.0181108383306	0.0963509275967	0.015958295654	0.00806581706727	0	0	0.0540630458288	0	0	0.0217384553275
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides thetaiotaomicron	0.00325828418755	0.00840212573781	0.00863349103844	0.173468989982	0	0	0.00159230597752	0.041354049743	0.0162806789043	0.0158695522803	0	0.14809478066	0.21813960935	1.92126240442	0.117751845534	0.0976832091058	0.379802308029	0.124315212811	0.0940453252592	0.247900700058	0.805605589755	0.106048108809	0.0181108383306	0.112117443022	0.00797914782701	0	0.041624752853	0.105814507169	0	0.135873451758	0.00661222600588	0.0186329617093
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Bacteroidaceae ; Bacteroides ; Bacteroides uniformis	0	0	0	0	0	0.00195419369968	0	0.23926271637	0.00407016972608	0.0178532463153	0	0.176112712136	0.374239513289	0.0130144786075	0.140396431213	0.817565989255	0.00486926035935	0	0	0	0.00791749965361	0.0134664265154	0.0201231537006	0.057810556558	0.00265971594234	0.00806581706727	0	0.00264536267922	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Porphyromonadaceae ; Barnesiella ; Barnesiella intestinihominis	0.035841126063	0.0168042514756	0.00690679283075	0.050676334152	0	0	0	0.109292845749	0.0101754243152	0.0476086568408	0.0164473684211	0	0	0	0	0	0.0584311243122	0.0189633375474	0	0	0.168246867639	0.0639655259481	0.0241477844408	0.131387628541	0	0.185513792547	0.0901869645149	0.0661340669806	0.182982616651	0	0	0.152169187292
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Porphyromonadaceae ; Barnesiella ; Barnesiella sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100615768503	0.00875917523606	0	0.0322632682691	0	0	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Porphyromonadaceae ; Butyricimonas ; Butyricimonas sp	0.00814571046887	0	0	0.0077963591003	0	0	0	0.0265847462634	0.00814033945216	0.00793477614013	0	0	0	0	0	0.00424709604808	0	0	0	0	0	0.0151497298298	0.00402463074013	0.0455477112275	0	0	0	0.00793608803767	0	0	0	0.0186329617093
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Porphyromonadaceae ; Coprobacter ; Coprobacter fastidiosus	0	0	0	0	0	0	0	0	0	0.0059510821051	0	0	0.00600384245917	0.0178949080852	0.0015096390453	0.0169883841923	0	0	0	0	0	0	0.00804926148026	0.110365607974	0	0	0	0	0.00831739166597	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Porphyromonadaceae ; Odoribacter ; Odoribacter splanchnicus	0.00325828418755	0.00420106286891	0.00345339641537	0.0155927182006	0	0	0	0.0147693034796	0	0.0059510821051	0	0.0100064040986	0.00600384245917	0.00976085895559	0.00603855618122	0.00424709604808	0.0146077810781	0.0168563000421	0	0.013966236623	0.0178143742206	0.0201996397731	0.0181108383306	0.0437958761803	0.00531943188467	0	0.0173436470221	0.0132268133961	0	0	0	0.059004378746
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Porphyromonadaceae ; Paludibacter ; Paludibacter sp	0.53110032257	0.0105026571723	0.00518009462306	0	0.062221796774	0	0	0.0738465173982	0.00610525458912	0.0158695522803	0.101425438596	0	0	0	0	0	0	0	0	0	0	0.00168330331442	0	0.0753289070301	0.0425554550774	0.0322632682691	0.0312185646398	0	0.0873326124927	0	0	0.223595540511
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Porphyromonadaceae ; Parabacteroides ; Parabacteroides distasonis	0.0130331367502	0.0336085029512	0.0207203784922	0.0155927182006	0.0358971904466	0	0	0.168370059668	0.0569823761651	0.0654619031561	0.0274122807018	0.0500320204931	0.0620397054115	0.110623068163	0.0573662837216	0.212354802404	0.262940059405	0.206489675516	0.0183503073676	0.0349155915574	0.18012311712	0.193579881159	0.106652714613	0.749785400207	0.015958295654	0.0524278109372	0.041624752853	0.0793608803767	0.12476087499	0.00286049372122	0.00165305650147	0.254650476693
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Porphyromonadaceae ; Parabacteroides ; Parabacteroides goldsteinii	0.0390994102506	0	0	0	0	0	0	0	0	0	0	0	0.00200128081972	0	0	0	0	0	0	0	0	0.00168330331442	0	0.00175183504721	0	0	0	0	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Porphyromonadaceae ; Parabacteroides ; Parabacteroides merdae	0.0244371314066	0	0	0.00974544887538	0.00478629205954	0	0	0.177231641756	0.115999837193	0.128940112277	0.0328947368421	0.272174191483	0.258165225744	0.842687489832	0.175118129255	0.424709604808	0.457710473779	0.381373788453	0.0183503073676	0.00698311831148	0.3839987332	0.435975558436	0.261600998108	0.972268451203	0.0452151710197	0.867075334731	0.14915536439	0.455002380826	0.0249521749979	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Porphyromonadaceae ; Parabacteroides ; Parabacteroides sp	0	0	0	0	0.00717943808931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Prevotellaceae ; Paraprevotella ; Paraprevotella clara	0.00325828418755	0.00630159430336	0.00518009462306	0	0	0	0	0.265847462634	0.0183157637673	0.122989030172	0	0	0	0	0	0	0	0	0	0	0	0.00504990994327	0.00402463074013	0.0122628453305	0	0	0	0	0.316060883307	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Prevotellaceae ; Paraprevotella ; Paraprevotella sp	0	0	0	0	5.89431867133	0.0273587117955	0.092353746696	0	0	0	0.00548245614035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Prevotellaceae ; Prevotella ; Prevotella copri	0	1.6888272733	1.2363159167	0	31.2377351266	0.24622840616	0.821629884399	0	0.00407016972608	0.0059510821051	0.00548245614035	0	0	0.00488042947779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494884804125	0	0	5.2358622403
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Prevotellaceae ; Prevotella ; Prevotella sp	0	0.142836137543	0.0483475498152	0	1.48614368449	0.00586258109904	0.046176873348	0	0.00203508486304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665391333278	0	0	0.391292195895
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Prevotellaceae ; Prevotella ; Prevotella stercorea	0	0	0	0	1.66802278275	0.0156335495974	0.00636922391007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Rikenellaceae ; Alistipes ; Alistipes finegoldii	0.00977485256264	0.00210053143445	0.00172669820769	0	0	0	0.00159230597752	0.00590772139186	0	0.00793477614013	0.0822368421053	0	0	0.00488042947779	0.0120771123624	0.0106177401202	0.116862248624	0.111672987779	0.0275254610515	0	0.128659369371	0.0134664265154	0.0160985229605	0.00175183504721	0	0.00403290853363	0.163030282008	0.179884662187	0	0	0	0.0279494425639
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Rikenellaceae ; Alistipes ; Alistipes indistinctus	0.00325828418755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201231537006	0	0	0	0	0	0.0540630458288	0	0	0.0155274680911
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Rikenellaceae ; Alistipes ; Alistipes inops	0.0162914209377	0	0	0	0	0	0	0	0	0	0.00822368421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Rikenellaceae ; Alistipes ; Alistipes massiliensis	0.0114039946564	0	0	0	0	0	0	0.0295386069593	0	0.00198369403503	0.00274122807018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Rikenellaceae ; Alistipes ; Alistipes obesi	0.0586491153758	0	0	0.0175418079757	0.0167520222084	0	0	0.0679387960064	0.00203508486304	0.0059510821051	0.0137061403509	0	0	0	0	0	0	0	0	0.00349155915574	0	0.0067332132577	0.00603694611019	0	0	0.00806581706727	0	0.0343897148299	0.0249521749979	0	0	0.059004378746
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Rikenellaceae ; Alistipes ; Alistipes onderdonkii	0.0342119839692	0	0	0.0701672319027	0	0	0	0.00295386069593	0	0	0.0191885964912	0.0160102465578	0.00200128081972	0.0292825768668	0.015096390453	0.0276061243125	0.0292155621561	0.0210703750527	0.0298192494724	0.0174577957787	0.126679994458	0.0488157961183	0.0382339920312	0.220731215949	0	0.04436199387	0.142217905581	0.0396804401883	0.0582217416618	0.00143024686061	0	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Rikenellaceae ; Alistipes ; Alistipes senegalensis	0	0.00210053143445	0.00172669820769	0.00194908977508	0.00239314602977	0	0.00159230597752	0.082708099486	0.00407016972608	0.0138858582452	0.0246710526316	0.00400256163945	0.0160102465578	0.00325361965186	0.0015096390453	0.00424709604808	0.0146077810781	0.0189633375474	0.00688136526287	0.0698311831148	0.0752162467093	0.0454491894895	0.0583571457319	0.162920659391	0.00265971594234	0.0241974512018	0.0277498352354	0.00529072535845	0.0332695666639	0.00715123430304	0.00330611300294	0.00931648085463
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Rikenellaceae ; Alistipes ; Alistipes shahii	0	0	0	0	0	0	0	0.00590772139186	0	0	0.00274122807018	0	0	0	0	0.00212354802404	0	0	0.00229378842096	0.00698311831148	0.0019793749134	0.011783123201	0.00201231537006	0.00175183504721	0	0.00403290853363	0	0	0	0	0.00165305650147	0
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Rikenellaceae ; Alistipes ; Alistipes sp	0.296503861067	0.0168042514756	0.00345339641537	0.26117802986	0.00239314602977	0	0	0.939327701306	0.0936139036998	0.152744440697	0.391995614035	0.0460294588537	0.0900576368876	0.0683260126891	0.0905783427183	0.188995774139	0.0779081657496	0.153813737885	0.00917515368382	0.127441909185	0.0672987470557	0.100998198865	0.165009860345	0.0858399173134	0.202138411618	0.298435231489	0.339935481633	1.21157610708	0.55726524162	0.00286049372122	0.00826528250736	0.636626191733
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Rikenellaceae ; Alistipes ; Candidatus Alistipes marseilloanorexicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00698311831148	0	0.0100998198865	0.0100615768503	0	0	0.0161316341345	0	0	0.0166347833319	0	0	0.00931648085463
Bacteria ; Bacteroidetes ; Bacteroidia ; Bacteroidales ; Unclassified ; Unclassified ; Unclassified	0	0.046211691558	0.0328072659461	0	7.77054515867	0.0156335495974	0.26273048629	0	0	0	0.268640350877	0.0600384245917	0.0960614793468	0.0130144786075	0.0573662837216	0.267567051029	0	0	0	0	0	0	0	0	0.164902388425	0	0	0	0	0	0	0.571410825751
