	1-MS515F	2-MS515F	3-MS515F	38-MS515F	4-MS515F	40-MS515F	41-MS515F	42-MS515F	44-MS515F	46-MS515F	47-MS515F	48-MS515F	5-MS515F	50-MS515F	52-MS515F	53-MS515F	54-MS515F	56-MS515F	58-MS515F	59-MS515F	60-MS515F	62-MS515F	64-MS515F	65-MS515F	66-MS515F
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Ruminococcus ; Ruminococcus champanellensis	0	0	0.121557810089	0	0	0	0	0	0	0.00152921566529	0	0	0	0.0285051633216	0.01725923369	0.118371784032	0.0112496062638	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Ruminococcus ; Ruminococcus flavefaciens	0.441753421272	0	0	0.0770156438026	0	0.13546516065	0.56823137983	0.0868005323766	0	0	0	0	0.323298781958	0	0	0	0	0	0	0	0	0	0	0.260686755431	0.0145209537362
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Ruminococcus ; Ruminococcus lactaris	0.203886194433	0.144513848249	0.00155843346268	0.127557160048	0.00131828728116	0.125925360604	0.171964759685	0.0868005323766	0.163119235218	0.0305843133057	0.214495761979	0.172574232298	1.36267600641	0.00129568924189	0	0.00120787534726	0	0.000975229178857	0.00596836765145	0	0	0.125785087194	0.235475700491	1.2866152768	0.203293352307
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Ruminococcus ; Ruminococcus sp	1.89367026042	4.5432287499	2.59479171537	1.54392298436	0.587956127399	1.15240784553	1.40687111366	1.1211735432	2.35781439997	1.38088174575	4.14288185435	3.11479570256	4.15041901224	6.46160224932	0.778583208683	2.80831018239	4.8530801422	0.424224692803	0.310355117875	0.477440400964	0.248953574262	0.423562028306	1.39108754155	4.30273300631	2.55568785758
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Sporobacter ; Sporobacter sp	0	0.00238865864874	0	0	0	0	0	0	0.00197720285113	0.00611686266114	0.00691921812835	0	0	0	0.00287653894834	0.00603937673632	0.00224992125276	0	0	0	0	0	0	0.00280308339173	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Subdoligranulum ; Subdoligranulum sp	4.6523122548	1.83090685426	1.58804369847	3.84717208183	3.36031427969	2.55666641227	3.76827125572	7.15670389445	0.793846944727	0.639212148089	1.14513060024	2.82378817359	0.384271797853	1.22442633359	0.588731638093	1.57748520353	5.50105746299	2.48488394773	1.57564905998	2.63780420623	5.45509260526	0.363664367737	0.241412062688	0.47792571829	1.17038887114
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Ruminococcaceae ; Unclassified ; Unclassified	0.0102972825471	0.0155262812168	0.0124674677015	0	0.0250474583421	0.00190796000916	0.00373836434099	0.00868005323766	0	0.0137629409876	0.0103788271925	0.00169190423822	0	0.00129568924189	0.00287653894834	0.0169102548617	0	0	0.0179051029543	0.0216036380526	0.00410363034498	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Unclassified ; Fenollaria ; Fenollaria massiliensis	0.00308918476414	0.00238865864874	0	0	0	0	0.00498448578798	0.00289335107922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Unclassified ; Intestinimonas ; Intestinimonas butyriciproducens	0	0	0.00155843346268	0	0	0.00381592001832	0.001246121447	0.00144667553961	0	0.00305843133057	0	0	0	0.00259137848378	0.0201357726384	0.00362362604179	0.00787472438465	0	0.00596836765145	0	0	0	0	0.00280308339173	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Unclassified ; Intestinimonas ; Intestinimonas sp	0.0205945650943	0.022692257163	0.0124674677015	0.0240673886883	0.0369120438726	0.0114477600549	0.0398758863039	0.0159134309357	0.00790881140451	0.010704509657	0.0363258951738	0.0169190423822	0.00708988556925	0.011661203177	0.00575307789667	0.0217417562508	0.0112496062638	0.0146284376829	0.0119367353029	0.0496883675211	0.00547150712664	0	0	0.00560616678346	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Unclassified ; Unclassified ; Unclassified	3.57933541338	3.26051905552	2.93297177677	0.663056558363	1.66367854883	1.12188048539	2.52339593017	0.917192292113	0.656431346574	1.47110547	2.85590728248	0.727518822435	0.846532336968	0.662097202607	1.48045871208	3.10182389177	0.53098141565	0.475911839282	1.69501641301	1.94108687903	0.864498126009	0.117228278541	0.892433116986	1.2866152768	0.795748264746
Bacteria ; Firmicutes ; Clostridia ; Thermoanaerobacterales ; Thermoanaerobacteraceae ; Thermoanaerobacter ; Thermoanaerobacter brockii	0	0.0286639037848	0	0	0	0	0	0	0	0	0	0	0.0212696567077	0	0	0.0108708781254	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Unclassified ; Unclassified ; Unclassified ; Unclassified	2.17787525872	4.25300672407	1.14077329468	0.631768953069	2.50870069606	0.551400442647	2.1370982816	0.795671546785	0.317341057606	0.831893321915	5.76024909185	0.725826918196	0.330388667527	0.397776597261	0.333678518007	2.19954100737	0.267740629078	0.446654963917	0.566994926887	3.23946552599	0.714031680026	0.0684544692212	0.0831090707614	0.199018920813	0.0058083814945
Bacteria ; Firmicutes ; Erysipelotrichia ; Erysipelotrichales ; Erysipelotrichaceae ; Catenibacterium ; Catenibacterium mitsuokai	0	1.41766890802	0	0	0	0.00381592001832	0	0	1.66579340207	0.359365681342	1.01020584674	1.88308941714	0	0	0	0	0	0	0	0	0	0.00171136173053	0	0	0
Bacteria ; Firmicutes ; Erysipelotrichia ; Erysipelotrichales ; Erysipelotrichaceae ; Coprobacillus ; Coprobacillus sp	0.719780050045	0.0919633579763	1.24674677015	0.367027677497	0.317707234761	0.276654201328	0.479756757094	0.490423007928	0.0336124484692	0.0474056856238	0.129735339907	0.0389137974791	0.517561646555	0.336879202892	0.557089709661	1.7453798768	0.451109211178	0.103374292959	0.173082661892	0.34889875455	1.31452958717	1.17399414714	0.379927180624	0.852137351086	3.6447593878
Bacteria ; Firmicutes ; Erysipelotrichia ; Erysipelotrichales ; Erysipelotrichaceae ; Erysipelatoclostridium ; Clostridium innocuum	0	0.00238865864874	0.00311686692537	0	0	0	0	0	0	0	0	0.0084595211911	0	0.00518275696757	0.00191769263222	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Erysipelotrichia ; Erysipelotrichales ; Erysipelotrichaceae ; Erysipelatoclostridium ; Clostridium spiroforme	0.0205945650943	0.0692711008133	0.0124674677015	0.00842358604091	0.0224108837798	0	0.00747672868198	0.0115734043169	0.0573388826827	0.00458764699586	0.0882200311365	0.177649945013	0	0.0285051633216	0.00383538526445	0.0217417562508	0.0258740944067	0.00877706260971	0	0.0248441837605	0.0123108910349	0	0	0	0
Bacteria ; Firmicutes ; Erysipelotrichia ; Erysipelotrichales ; Erysipelotrichaceae ; Erysipelatoclostridium ; Erysipelatoclostridium ramosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00700770847933	0.0406586704615
Bacteria ; Firmicutes ; Erysipelotrichia ; Erysipelotrichales ; Erysipelotrichaceae ; Holdemania ; Holdemania filiformis	0.00102972825471	0.0035829879731	0.00623373385073	0.00481347773767	0	0	0.00498448578798	0	0.00395440570225	0	0.00518941359626	0	0.0028359542277	0.00259137848378	0	0.00362362604179	0	0	0	0	0	0	0	0.00280308339173	0
Bacteria ; Firmicutes ; Erysipelotrichia ; Erysipelotrichales ; Erysipelotrichaceae ; Solobacterium ; Solobacterium moorei	0	0.00119432932437	0.00155843346268	0	0	0	0	0	0	0	0.00518941359626	0	0	0	0	0.00241575069453	0	0	0	0.0032405457079	0	0	0	0.0042046250876	0
Bacteria ; Firmicutes ; Erysipelotrichia ; Erysipelotrichales ; Erysipelotrichaceae ; Turicibacter ; Turicibacter sp	0.00308918476414	0	0.0093506007761	0	0.00395486184349	0	0	0	0	0	0.00172980453209	0	0	0.00259137848378	0	0.00966300277811	0	0	0	0.00648109141579	0	0	0	0	0
Bacteria ; Firmicutes ; Erysipelotrichia ; Erysipelotrichales ; Unclassified ; Unclassified ; Unclassified	0.0380999454244	0	0.0124674677015	0.00962695547533	0	0.00763184003663	0.0510909793268	0.0101267287773	0	0	0	0	0	0	0.00287653894834	0.0350283850707	0.00112496062638	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Negativicutes ; Selenomonadales ; Acidaminococcaceae ; Acidaminococcus ; Acidaminococcus intestini	0.0102972825471	0	0	0.145607701564	0	0.536136762573	0.160749666663	0.315375267635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Negativicutes ; Selenomonadales ; Acidaminococcaceae ; Phascolarctobacterium ; Phascolarctobacterium faecium	0	0	0	0	0.00659143640582	0	0	0	0	0	0	0	0	0	0	0	0	0.00877706260971	0.0238734706058	0.0172829104421	0.00820726068996	0	0	0	0
Bacteria ; Firmicutes ; Negativicutes ; Selenomonadales ; Acidaminococcaceae ; Phascolarctobacterium ; Phascolarctobacterium sp	0	0.127793237707	0	0	0	0	0	0	0.494300712782	0.235499212454	0.97733956063	0.901784958971	0.826680657374	0	0	0	0	0	0.00596836765145	0	0	0.573306179727	0.233496913092	1.69726699369	0.278802311736
Bacteria ; Firmicutes ; Negativicutes ; Selenomonadales ; Acidaminococcaceae ; Phascolarctobacterium ; Phascolarctobacterium succinatutens	0.408802117121	0	0	0.49578820698	0	0.459818362207	0.441126992237	1.0372663619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Negativicutes ; Selenomonadales ; Veillonellaceae ; Allisonella ; Allisonella histaminiformans	0	0.013137622568	0	0	0	0	0	0	0.490346307079	0.957289006469	0.30617540218	0.607393621521	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Negativicutes ; Selenomonadales ; Veillonellaceae ; Dialister ; Dialister pneumosintes	0	0	0	0.00240673886883	0	0	0	0	0	0	0	0	0	0	0.0489011621217	0	0	0	0	0	0	0	0.15038784233	0	0
Bacteria ; Firmicutes ; Negativicutes ; Selenomonadales ; Veillonellaceae ; Dialister ; Dialister sp	0	0.00238865864874	0.640516153163	0	0.603775574773	0	0	0.00434002661883	0	0	0	0	0	0.230632685057	0.977064396119	1.10279019205	0.536606218782	0.943046615955	0.274544911967	0.920314981043	1.12986622165	0	0	0	0
Bacteria ; Firmicutes ; Negativicutes ; Selenomonadales ; Veillonellaceae ; Megamonas ; Megamonas funiformis	2.70097721211	0.383379713122	0	1.27316486161	0	1.10852476532	1.92899599995	3.21595972455	2.1966723676	1.74330585843	0.359799342674	3.31444040267	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Negativicutes ; Selenomonadales ; Veillonellaceae ; Megasphaera ; Megasphaera elsdenii	0.565320811838	0	0	11.0601684717	0	4.71647714264	1.64737255293	8.21277703837	0	0	0.00172980453209	0	0.00141797711385	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Negativicutes ; Selenomonadales ; Veillonellaceae ; Veillonella ; Veillonella sp	0	0	0.0124674677015	0	0.00659143640582	0	0	0	0.00197720285113	0	0.00345960906418	0	0.00992583979695	0	0	0.00603937673632	0.00112496062638	0.00292568753657	0	0.0151225466369	0	0.00256704259579	0	0.0126138752628	0
Bacteria ; Firmicutes ; Tissierellia ; Tissierellales ; Peptoniphilaceae ; Anaerococcus ; Anaerococcus vaginalis	0	0	0	0.00240673886883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Tissierellia ; Tissierellales ; Peptoniphilaceae ; Parvimonas ; Parvimonas micra	0	0	0	0	0	0	0	0	0	0	0	0	0.00425393134155	0	0	0	0	0	0	0	0	0	0	0.00560616678346	0
Bacteria ; Firmicutes ; Tissierellia ; Tissierellales ; Tissierellaceae ; Soehngenia ; Soehngenia sp	0	0	0.00623373385073	0	0	0	0	0	0	0	0.00518941359626	0	0	0	0	0	0	0	0	0	0	0	0	0.0042046250876	0
Bacteria ; Firmicutes ; Unclassified ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0.466466899385	1.89778929642	1.27635700594	0.221419975933	0.469310272094	0.0953980004579	0.690351281636	0.214107979862	0.605024072445	0.593335678131	1.48071267947	1.28415531681	0.138961757157	0.632296350043	0.99144709086	1.64271047228	0.712100076497	0.208699044275	0.698299015219	0.50876567614	0.359751593576	0.0812896822001	0.744024062055	0.0602662929222	0.0551796241977
Bacteria ; Fusobacteria ; Fusobacteriia ; Fusobacteriales ; Fusobacteriaceae ; Fusobacterium ; Fusobacterium nucleatum	0.00411891301885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Lentisphaerae ; Lentisphaeria ; Victivallales ; Unclassified ; Unclassified ; Unclassified	0.00205945650943	0	0	0.00120336943442	0.00527314912466	0	0	0	0	0	0	0	0	0	0	0.00241575069453	0	0.00292568753657	0	0.0442874580079	0.0068393839083	0	0	0	0
Bacteria ; Lentisphaerae ; Lentisphaeria ; Victivallales ; Victivallaceae ; Victivallis ; Victivallis vadensis	0	0	0	0.00240673886883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Proteobacteria ; Alphaproteobacteria ; Kopriimonadales ; Kopriimonadaceae ; Kopriimonas ; Kopriimonas sp	0	0.0107489639193	0	0	0	0	0.00249224289399	0	0.00593160855338	0	0.0674623767514	0.00507571271466	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Proteobacteria ; Alphaproteobacteria ; Sphingomonadales ; Sphingomonadaceae ; Novosphingobium ; Novosphingobium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00383538526445	0	0	0	0	0	0	0	0	0	0
Bacteria ; Proteobacteria ; Alphaproteobacteria ; Sphingomonadales ; Sphingomonadaceae ; Sphingomonas ; Sphingomonas sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287653894834	0	0	0	0	0	0	0	0	0	0
Bacteria ; Proteobacteria ; Betaproteobacteria ; Burkholderiales ; Burkholderiaceae ; Burkholderia ; Burkholderia sp	0	0	0	0	0	0	0.00249224289399	0.00289335107922	0	0	0	0.00507571271466	0	0	0.0105473094772	0.00120787534726	0.00449984250551	0	0	0.0032405457079	0	0	0.00593636219725	0	0
Bacteria ; Proteobacteria ; Betaproteobacteria ; Burkholderiales ; Comamonadaceae ; Variovorax ; Variovorax sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129621828316	0	0	0.00197878739908	0	0
Bacteria ; Proteobacteria ; Betaproteobacteria ; Burkholderiales ; Oxalobacteraceae ; Oxalobacter ; Oxalobacter sp	0	0.00955463459494	0	0	0	0.00381592001832	0.00249224289399	0	0.00296580427669	0.00611686266114	0.00518941359626	0.00338380847644	0	0	0	0	0	0	0	0.00216036380526	0	0	0	0	0
Bacteria ; Proteobacteria ; Betaproteobacteria ; Burkholderiales ; Sutterellaceae ; Parasutterella ; Parasutterella excrementihominis	0.0123567390566	0.0800200647326	0.222855985164	0.0132370637786	0.255747732546	0	0.0186918217049	0.0130200798565	0.0365782527458	0.0290550976404	0.0847604220723	0.0118433296675	0	0.255250780653	0.343266981168	0.263316825704	0.172118975836	0.140433001755	0.435690838556	0.327295116498	0.0930156211528	0	0	0	0
Bacteria ; Proteobacteria ; Betaproteobacteria ; Burkholderiales ; Sutterellaceae ; Sutterella ; Sutterella sp	0	0	0	0	0	0	0	0	0	0	0	0	0.0978404208556	0	0	0	0	0	0	0	0	0.268683791693	0.162260566725	0.295725297828	0.290419074725
Bacteria ; Proteobacteria ; Betaproteobacteria ; Burkholderiales ; Sutterellaceae ; Sutterella ; Sutterella stercoricanis	0.0278026628773	0	0	0.684717208183	0	0.0228955201099	0.31526872609	0.690064232394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Proteobacteria ; Betaproteobacteria ; Burkholderiales ; Sutterellaceae ; Sutterella ; Sutterella wadsworthensis	0	0.0979350045982	0	0	0	0	0	0	0.43004162012	0.0474056856238	0.318284033904	0.538025547754	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Proteobacteria ; Betaproteobacteria ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0	0.0035829879731	0.197921049761	0	0.371757013288	0	0	0	0	0	0	0	0	0.799440262248	1.04322479193	0.521802150018	5.61467848625	0.923542032378	0.972843927186	0.947319528609	3.75071813531	0.00171136173053	0	0	0
Bacteria ; Proteobacteria ; Deltaproteobacteria ; Desulfovibrionales ; Desulfomicrobiaceae ; Desulfomicrobium ; Desulfomicrobium sp	0	0.00477731729747	0.00311686692537	0.00361010830325	0	0.00763184003663	0	0	0	0.00458764699586	0	0.00169190423822	0	0	0	0	0	0.00487614589429	0.0119367353029	0	0.00273575356332	0	0.0118727243945	0.00560616678346	0
Bacteria ; Proteobacteria ; Deltaproteobacteria ; Desulfovibrionales ; Desulfovibrionaceae ; Bilophila ; Bilophila sp	0.0834079886318	0.0501618316235	0.059220471582	0.0553549939832	0.088325247838	0.0400671601923	0.11215093023	0.0115734043169	0.0434984627248	0.0703439206031	0.0830306175402	0.00338380847644	0.0737348099202	0.0285051633216	0.0546542400184	0.0700567701413	0.0101246456374	0.0253559586503	0.0596836765145	0.0756127331843	0.00820726068996	0.0308045111495	0.023745448789	0.0742817098809	0
Bacteria ; Proteobacteria ; Deltaproteobacteria ; Desulfovibrionales ; Desulfovibrionaceae ; Desulfovibrio ; Desulfovibrio sp	0.007208097783	0	0	0.00120336943442	0	0	0.00872285012897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Proteobacteria ; Deltaproteobacteria ; Desulfovibrionales ; Unclassified ; Unclassified ; Unclassified	0.00205945650943	0	0	0	0.00527314912466	0	0.00373836434099	0	0	0	0	0	0.0028359542277	0.00388706772568	0	0.00845512743085	0	0.00292568753657	0	0.0183630923448	0	0	0	0	0
Bacteria ; Proteobacteria ; Deltaproteobacteria ; Desulfuromonadales ; Desulfuromonadaceae ; Desulfuromonas ; Desulfuromonas thiophila	0	0.00238865864874	0.00779216731342	0	0	0.0114477600549	0	0	0	0	0	0.00507571271466	0	0	0	0	0	0	0.0179051029543	0	0	0	0	0	0
Bacteria ; Proteobacteria ; Epsilonproteobacteria ; Campylobacterales ; Campylobacteraceae ; Sulfurospirillum ; Sulfurospirillum deleyianum	0.00514864127357	0	0.0607789050446	0.00240673886883	0	0.036251240174	0.001246121447	0	0	0	0	0.0101514254293	0	0	0	0	0	0	0.12533572068	0.0032405457079	0	0.00256704259579	0	0.00140154169587	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Enterobacteriales ; Enterobacteriaceae ; Enterobacter ; Enterobacter sp	0.00823782603771	0.0394128677041	0.121557810089	0.0613718411552	0	33.6964817217	0.0323991576219	0.0274868352526	0.0207606299368	48.7942134479	0.058813354091	0.00676761695288	0.00708988556925	0	40.9810915506	0.00241575069453	0	0.000975229178857	31.8412414205	0.011882000929	0.0150466445983	0.00941248951791	32.84391325	0.142957252978	0.011616762989
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Enterobacteriales ; Enterobacteriaceae ; Escherichia ; Escherichia coli	0.07208097783	0	0.00623373385073	0.935018050542	0.0290023201856	0.331985041594	0.102181958654	0.516463167641	0.0247150356391	0.0902237242518	0	0.00507571271466	0.0198516795939	0.00906982469325	0.376826602232	0.00362362604179	0.00787472438465	0.0302321045446	0.167114294241	0.0496883675211	0.0123108910349	0.0350829154758	0.0395757479816	0.0140154169587	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Enterobacteriales ; Enterobacteriaceae ; Klebsiella ; Klebsiella sp	0	0	0	0	0	0.00381592001832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Enterobacteriales ; Enterobacteriaceae ; Pantoea ; Pantoea sp	0	0	0.00779216731342	0	0	1.81065404869	0	0	0	0.93740920282	0.00172980453209	0	0	0	2.56683158823	0	0	0	1.50402864816	0	0.00136787678166	0.000855680865264	1.43264207694	0.0126138752628	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Enterobacteriales ; Enterobacteriaceae ; Salmonella ; Salmonella enterica	0.00102972825471	0	0	0	0	0.0400671601923	0	0.00144667553961	0	0.195739605157	0	0	0	0	0.0719134737084	0	0	0	0.0477469412116	0	0	0	0.0455121101789	0.00280308339173	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Enterobacteriales ; Enterobacteriaceae ; Salmonella ; Salmonella sp	0	0	0.0171427680895	0	0	2.1254674502	0	0	0	1.46040096035	0.00172980453209	0	0	0	2.75764200514	0	0	0	2.14861235452	0	0	0	0.815260408422	0.0112123335669	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Enterobacteriales ; Enterobacteriaceae ; Serratia ; Serratia sp	0	0	0.0155843346268	0	0	0.684957643288	0	0	0	0.472527640573	0	0.00169190423822	0	0	1.0173359414	0	0	0	0.441659206207	0.00216036380526	0	0.000855680865264	0.263178724078	0.0112123335669	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Enterobacteriales ; Enterobacteriaceae ; Trabulsiella ; Trabulsiella sp	0	0	0.0171427680895	0	0	1.8125620087	0	0	0	1.5552123316	0	0	0	0	2.74709469566	0	0	0	1.48015517756	0.00108018190263	0	0	0.706427101472	0.00981079187106	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Pasteurellales ; Pasteurellaceae ; Haemophilus ; Haemophilus sp	0	0	0	0	0.0566863530901	0	0	0	0	0	0	0	0.0510471760986	0	0	0.00241575069453	0	0.00585137507314	0	0.0561694589369	0.00410363034498	0.00513408519159	0.00197878739908	0.0644709180098	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Pseudomonadales ; Moraxellaceae ; Acinetobacter ; Acinetobacter baumannii	0	0	0.0093506007761	0	0	0.383499961841	0	0	0	0.908354105179	0	0	0	0	0.498600084378	0	0	0	0.0716204118174	0	0	0	0.395757479816	0.00700770847933	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Pseudomonadales ; Moraxellaceae ; Acinetobacter ; Acinetobacter sp	0	0	0.00311686692537	0.00120336943442	0	0.0629626803022	0	0	0	0.281375682412	0	0	0	0	0.400797760135	0	0	0.00195045835771	0.0179051029543	0	0	0	0.0356181731835	0.00280308339173	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Pseudomonadales ; Pseudomonadaceae ; Pseudomonas ; Pseudomonas aeruginosa	0	0	0	0	0	0	0.001246121447	0	0	0.00305843133057	0.00691921812835	0.00169190423822	0	0	0.00287653894834	0.00966300277811	0.00224992125276	0	0.0119367353029	0.00648109141579	0	0.000855680865264	0.00593636219725	0.00560616678346	0
Bacteria ; Proteobacteria ; Gammaproteobacteria ; Pseudomonadales ; Pseudomonadaceae ; Pseudomonas ; Pseudomonas stutzeri	0	0	0	0.00120336943442	0	0.00572388002747	0	0	0	0	0	0	0	0	0.00479423158056	0	0.00112496062638	0	0.0119367353029	0	0	0.000855680865264	0.00197878739908	0	0
Bacteria ; Proteobacteria ; Unclassified ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0.0370702171697	0.022692257163	0.0264933688656	0.0240673886883	0	0.0209875601007	0.0498448578798	0.0188067820149	0.038555455597	0.0168213723181	0.019027849853	0.0253785635733	0	0	0.0393126989606	0	0.0292489762858	0.03413302126	0.0835571471203	0.0583298227421	0.0177823981616	0.0248147450927	0.0534272597752	0.0112123335669	0
Bacteria ; Spirochaetes ; Spirochaetia ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0.319215758961	0	0.0903891408356	0.0661853188929	0.0645960767771	0.160268640769	0.246732046505	0.0376135640299	0	0	0	0	0.0028359542277	0.0336879202892	0.0220534652706	0.131658412852	0.0224992125276	0.013653208504	0	0.0604901865474	0.00410363034498	0	0	0	0
Bacteria ; Synergistetes ; Synergistia ; Synergistales ; Synergistaceae ; Dethiosulfovibrio ; Dethiosulfovibrio sp	0	0	0	0	0	0	0.00373836434099	0	0	0	0	0	0	0	0.00383538526445	0	0	0	0	0.0032405457079	0	0	0	0.00140154169587	0
Bacteria ; Synergistetes ; Synergistia ; Synergistales ; Synergistaceae ; Synergistes ; Synergistes sp	0	0	0.0155843346268	0	0	0	0	0	0	0	0	0	0	0.00647844620946	0.0191769263222	0.018118130209	0.00674976375827	0	0.0238734706058	0.0032405457079	0.00273575356332	0	0	0	0
Bacteria ; Synergistetes ; Synergistia ; Synergistales ; Synergistaceae ; Thermanaerovibrio ; Thermanaerovibrio acidaminovorans	0	0.00477731729747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Tenericutes ; Unclassified ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0.0308918476414	0.00716597594621	0.00467530038805	0.0120336943442	0.00527314912466	0.0228955201099	0.0473526149859	0.00723337769805	0.00296580427669	0	0.0172980453209	0	0	0	0.00287653894834	0.0144945041672	0	0	0	0.0291649113711	0	0	0	0	0
Bacteria ; Thermotogae ; Thermotogae ; Thermotogales ; Thermotogaceae ; Thermotoga ; Thermotoga petrophila	0	0.0107489639193	0.0093506007761	0.0120336943442	0.00395486184349	0	0	0	0	0	0	0	0.00425393134155	0	0	0	0	0.00390091671543	0	0	0	0	0	0	0
Bacteria ; Thermotogae ; Unclassified ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0	0.00716597594621	0	0	0	0	0	0	0	0	0	0	0.00708988556925	0	0	0.00120787534726	0	0	0	0	0	0	0	0	0
Bacteria ; Unclassified ; Unclassified ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0.53751814896	3.74183377324	1.13298112737	0.227436823105	0.8608415946	0.143097000687	0.458572692495	0.156240958278	0.887764080156	0.677442539721	3.59799342674	1.48210811268	0.372927980942	0.409437800438	0.280941970621	1.26585336393	0.400485982991	0.200897210845	0.316323485527	1.00132862374	0.32145104369	0.0795783204696	0.229539338293	0.185003503854	0.023233525978
Bacteria ; Verrucomicrobia ; Verrucomicrobiae ; Verrucomicrobiales ; Akkermansiaceae ; Akkermansia ; Akkermansia muciniphila	0.271848259244	0.0250809158117	0.0233765019402	0.150421179302	0	0.185072120888	0.254208775187	0.0896938834558	0	0.00305843133057	0.0155682407888	0	0.0141797711385	0.0142525816608	0.0143826947417	0.041067761807	0.00787472438465	0.00195045835771	0	0.00432072761053	0	0	0.00395757479816	0.00840925017519	0
No Hit ; No Hit ; No Hit ; No Hit ; No Hit ; No Hit ; No Hit	0	0.00955463459494	0.0187012015522	0.00240673886883	0.0118645855305	0	0.00747672868198	0	0.0118632171068	0	0.0847604220723	0.00676761695288	0.0170157253662	0.00777413545135	0	0.0338205097234	0.00562480313189	0	0	0.0280847294684	0	0.0102681703832	0	0.0294323756132	0.0058083814945
